s_sat,T_sat
-172.84414679934739,409.6662198163973
-172.07818938024124,409.8430658192333
-171.31318077960776,410.01948268285514
-170.5491076258909,410.1954728078565
-169.7859565714454,410.37103857360984
-169.02371429058437,410.5461823385223
-168.2623674776187,410.72090644028674
-167.50190284489076,410.89521319612976
-166.74230712079557,411.06910490305575
-165.9835670477966,411.24258383808683
-165.22566938042954,411.4156522584998
-164.4686008832917,411.58831240205905
-163.7123483290219,411.76056648724705
-162.9568984962675,411.9324167134896
-162.20223816763425,412.10386526137955
-161.44835388642295,412.27491434758616
-160.69523293405646,412.4455660028495
-159.9428618382349,412.61582241044465
-159.19122737428648,412.78568567825374
-158.44031631270883,412.9551578960496
-157.69011541631036,413.1242411358436
-156.9406114367925,413.29293745233224
-156.1917911126901,413.4612488830667
-155.44364116723054,413.6291774486308
-154.69614830608592,413.7967251528336
-153.9492992150929,413.9638939828976
-153.20308055794396,414.1306859096476
-152.45747897385945,414.297102887692
-151.71248107520108,414.46314685560856
-150.96807344509148,414.62881973611945
-150.22424263496387,414.7941234362708
-149.48097516210083,414.9590598476054
-148.7382575071177,415.123630846335
-147.99607611142852,415.2878382935091
-147.25441737464502,415.45168403518267
-146.5132676519585,415.61516990257974
-145.7726132514619,415.7782977122568
-145.03244043143047,415.94106926626233
-144.2927353975555,416.10348635229514
-143.55348430012899,416.2655507438596
-142.81467323117488,416.42726420041976
-142.07628822152216,416.58862846755153
-141.33831523783212,416.74964527709125
-140.60074017955247,416.91031634728455
-139.86354887582115,417.0706433829324
-139.1267270822869,417.2306280755375
-138.39026046125372,417.390272106488
-137.65413465078527,417.54957713394543
-136.91833494065696,417.7085448514472
-136.18284715439512,417.86717682679523
-135.44765644004508,418.02547472180913
-134.71274804241972,418.1834401510507
-133.97810710876936,418.3410747167285
-133.24371868501578,418.4983800088275
-132.50956771190357,418.6553576052342
-131.77563902104805,418.8120090718641
-131.04191733089203,418.96833596278464
-130.30838724256432,419.1243398203369
-129.57503323562483,419.28002217525716
-128.84183966370952,419.43538454679515
-128.10879075005616,419.59042844283164
-127.3758705829136,419.74515535999456
-126.6430631108307,419.89956678377314
-125.91035213781028,420.0536641886317
-125.17772131834002,420.2074490381198
-124.44515415227583,420.36092278498376
-123.71263397958717,420.5140868712741
-122.98014397494858,420.66694272845393
