s_sat,T_sat
231.31961603333258,464.71517109276175
233.1948820263425,464.8562556299275
235.08432782255355,464.997117638695
236.9886651311332,465.13775791823184
238.90865947279008,465.2781772631313
240.84513609261774,465.41837646344834
242.798986733846,465.5583563047389
244.7711774308321,465.69811756809884
246.76275751519168,465.8376610302123
248.77487007414607,465.97698746339995
250.8087644954576,466.11609764635335
252.86580955391258,466.2549923245525
254.94751202894162,466.39367226521085
257.05553575599646,466.5321382234571
259.1917259082323,466.67039095019385
261.35813797372236,466.8084311921275
263.55707296555363,466.9462596917925
265.791120586608,467.08387718758564
268.06321266034877,467.2212844137943
270.3766899786886,467.3584821006235
272.7353869289683,467.49547097423147
275.14374001249644,467.6322517561606
277.60692926467345,467.76882516601734
280.13106500990324,467.90519191702015
282.72344014723336,468.0413527195579
285.3928770681714,468.1773082743694
288.15021957008383,468.3130592818351
375.2357030300676,468.3130592818351
376.6815101265929,468.1773082743694
378.0374216990561,468.0413527195579
379.3142732166534,467.90519191702015
380.52088093378455,467.76882516601734
381.66453089054505,467.6322517561606
382.75132660786716,467.49547097423147
383.78644106369,467.3584821006235
384.77430384519323,467.2212844137943
385.7187423321264,467.08387718758564
386.62309026935833,466.9462596917925
387.4902723933274,466.8084311921275
388.32287128015776,466.67039095019385
389.123180776479,466.5321382234571
389.8932491636471,466.39367226521085
390.6349143682742,466.2549923245525
391.3498329389232,466.11609764635335
392.03950389921346,465.97698746339995
392.70528966092013,465.8376610302123
393.348431601259,465.69811756809884
393.9700653607942,465.5583563047389
394.57123278367493,465.41837646344834
395.15289237456744,465.2781772631313
395.71592830407513,465.13775791823184
396.26115820116644,464.997117638695
396.7893399265475,464.8562556299275
397.3011774850813,464.71517109276175
397.7973262075294,464.5738632234193
398.2783973088666,464.43233121348237
398.7449619116424,464.2905742498274
399.19755461104467,464.14859151461945
399.63667664204235,464.00638218527234
400.0627987022618,463.86394543440736
400.47636347513736,463.7212804298116
400.877787891504,463.5783863344035
401.2674651617631,463.4352623061907
401.6457666065794,463.2919074982343
402.01304330991167,463.14832105860654
402.36962761471847,463.0045021303308
402.7158344802753,462.86044985137335
403.0519627157702,462.7161633546341
403.3782961022804,462.57164176784045
403.69510441768045,462.42688421353057
404.00264437310165,462.2818898090062
404.3011604704166,462.13665766629356
404.5908857887626,461.9911868920973
404.8720427070084,461.84547658776063
405.1448435686207,461.6995258492151
405.4094904034086,461.553333699102
405.6661791607963,461.4068993653052
405.91509456736327,461.2602218519021
406.1564144988528,461.1133002326356
406.3903094279943,460.96613357564365
406.61694284012833,460.8187209434146
406.8364716197025,460.67106139277104
407.0490464073673,460.52315397466725
407.2548119361379,460.3749977342847
407.453907242609,460.2265917866379
407.6464663477544,460.0779350235963
407.83261795649116,459.92902653952365
408.01248608458764,459.7798653559206
408.1861902050978,459.6304504882156
408.35384547099034,459.48078094571304
408.51556292396737,459.33085573153875
408.67144969041675,459.18067384258745
408.8216091655038,459.03023426947067
408.96614118628656,458.87953599646687
409.1051421947024,458.72857800147955
409.23870539097453,458.57735925598803
409.3669208768504,458.4258787248717
409.4898757917612,458.27413536633696
409.6076544054162,458.1221281284237
409.72033839427894,457.9698559636722
409.82800672036404,457.8173178066847
409.9307358973167,457.6645125889614
410.0286000542067,457.51143923515485
410.1216710328577,457.3580966630078
410.21001848017664,457.20448378329144
410.29370993564606,457.05059949974475
410.37281091436034,456.89644270900914
410.4473849858844,456.742012300566
410.5174938491466,456.58730715667434
410.58319740365306,456.4323261523055
410.6445538171823,456.2770681550778
410.701619590237,456.1215320251906
410.7544496173674,455.9657166153581
410.8030972456413,455.8096207707406
410.8476143302921,455.6532433288781
410.8880512878608,455.49658311962
410.92445714684345,455.3396389650555
410.95687959602753,455.1824096794444
410.98536503068914,455.02489406914333
411.00995859666983,454.8670909325352
411.0307042325564,454.70899905995674
411.04764470996736,454.55061723362263
411.0608216721129,454.3919442275526
411.070275670688,454.2329788074946
411.07604620118866,454.07371973084867
411.07817173675085,453.91416574659047
411.0766897605375,453.7543155951913
411.07163679681645,453.59416800854
411.06304844074674,453.43372170986214
411.05095938693427,453.27297541363987
411.0354034568493,453.11192782552837
411.0164136251348,452.95057764227454
410.9940220448714,452.788923551631
410.9682600718441,452.6269642322724
410.9391582878562,452.4646983537094
410.9067465231347,452.3021245762008
410.87105387776336,452.13924155065234
410.832108742837,451.9760479185771
410.7899388197691,451.81254231193407
410.7445711398775,451.64872335308235
410.696032082763,451.4845896546772
410.64434739407255,451.32013981957755
410.5895422026378,451.1553724407497
410.53164103697344,450.99028610117233
410.47066784116726,450.82487937373844
410.40664599021187,450.6591508211579
410.33959830478824,450.49309899585734
410.2695470655061,450.32672243987895
410.1965140266548,450.1600196847786
410.12052042947823,449.99298925152317
410.0415870149576,449.82562965038494
409.95973403619047,449.65793938083544
409.87498127031154,449.4899169314393
409.78734803001686,449.3215607797442
409.6968531747064,449.15286939217157
409.6035151212257,448.98384122390524
409.507351854276,448.81447471877783
409.4083809364439,448.64476830915726
409.3066195179291,448.4747204158299
409.2020843459241,448.30432944788487
409.0947917737102,448.1335938025934
408.98475776942513,447.96251186529014
408.87199792458347,447.79108200925015
408.7565274622801,447.6193025955657
408.6383612451678,447.44717197302174
408.5175134528819,447.2746884345771
408.3939989289963,447.10185039310034
408.2678311509794,446.9286561139607
408.1390236142227,446.75510389541705
408.0075894898462,446.58119202277373
407.87354163125843,446.4069187682462
407.73689258057226,446.2322823908319
407.5976545751151,446.0572811362192
407.4558395546161,445.88191323681144
407.3114591602133,445.7061769106749
407.1645247468518,445.53007036230224
407.01504735555903,445.3535917779773
406.8630378465143,445.1767393429363
406.708506714856,444.99951121559985
406.5514642178262,444.82190554394697
406.39192035035364,444.64392046141035
406.2298848496878,444.4655540867187
406.06536719990834,444.28680452373794
405.8983766362949,444.10766986130795
405.72892214956704,443.92814817308175
405.55701248998855,443.7482375173573
405.3826561713723,443.56793593691174
405.2058614749319,443.3872414588294
405.0266364530439,443.2061520943306
404.8449889328842,443.02466583859626
404.6609265199585,442.8427806705911
404.4744566015246,442.6604945528827
404.28558634991646,442.4778054314605
404.0943226545075,442.2947111676871
403.90067240297185,442.11120980375927
403.7046420768116,441.92729917228723
403.5062380198519,441.74297715103603
403.3054663761433,441.55824160023803
403.1023330927257,441.37309036239486
402.89684392230487,441.18752126207625
402.68900442584504,441.0015321057156
402.478819975085,440.8151206814025
402.2662957549807,440.6282847586734
402.05143676615864,440.4410220883116
401.8342478272179,440.25333040213275
401.6147335742054,440.06520741236847
401.3928984713673,439.87665081268926
401.1687468022413,439.68765827638845
400.9422826780998,439.4982274570832
400.71351003848,439.3083559882758
400.48243265306274,439.11804148311916
400.24905412348875,438.92728153417374
400.01337788512393,438.73607371316547
399.7754072087632,438.54441557073886
399.53514520226435,438.35230463620456
399.292594812144,438.15973841728606
399.04775882511154,437.96671439986056
398.8006398695425,437.773230047696
398.55124041690897,437.57928280218533
398.2995627831502,437.3848700820752
398.0456091300046,437.18998928319115
397.7893814662779,436.99463777815987
397.53088164907206,436.79881291612406
397.27011138496357,436.6025120224557
