s_sat,T_sat
-174.025383840806,393.018890733752
-171.67104890074344,393.23577749363824
-169.32387244097225,393.4518920266213
-166.98378560462055,393.66724064668506
-164.65072035305818,393.88182958678203
-162.3246094506483,394.0956650002428
-160.00538644977848,394.3087529621576
-157.6929856762452,394.5210994707253
-155.38734221491487,394.7327104485746
-153.08839189569852,394.94359174405594
-150.79607127981524,395.1537491325058
-148.51031764633365,395.3631883174832
-146.23106897898094,395.57191493198144
-143.958263953235,395.7799345396121
-141.69184192365898,395.98725263576546
-139.4317429114991,396.1938746487461
-137.17790759253145,396.39980594088365
-134.93027728512948,396.6050518096222
-132.68879393858532,396.8096174885857
-130.45340012165354,397.0135081486211
-128.22403901129516,397.216728898822
-126.00065438167401,397.41928478752806
-123.7831905933258,397.6211808033074
-121.57159258254974,397.8224218759165
-119.3658058510032,398.0230128772414
-117.16577645547014,398.22295862222074
-114.97145099783305,398.42226386974926
-112.78277661522972,398.62093332356307
-110.59970097036911,398.81897163310873
-108.42217224204543,399.0163833943933
-106.2501391158064,399.2131731508184
-104.08355077478672,399.40934539399854
-101.92235689070613,399.60490456456193
-99.76650761501998,399.7998550529371
-97.61595357022804,399.99420120012303
-95.47064584131927,400.1879472984455
-93.33053596737459,400.38109759229764
-91.19557593329452,400.57365627886776
-89.06571816167943,400.76562750885165
-86.94091550483147,400.95701538715235
-84.82112123688785,401.1478239735665
-82.70628904607884,401.3380572834576
-80.59637302711995,401.52771928841605
-78.49132767369609,401.7168139169082
-76.39110787109443,401.90534505491206
-74.29566888892789,402.093316546541
-72.20496637397054,402.2807321946576
-70.11895634310785,402.4675957614743
-68.03759517639062,402.65391096914317
-65.9608396101716,402.83968150033695
-63.88864673036707,403.02491099881667
-61.82097396578757,403.20960306999103
-59.75777908158491,403.3937612814641
-57.699020172767035,403.57738916357494
-55.64465565781474,403.7604902099255
-53.59464427237422,403.943067877901
-51.54894506304003,404.12512558917945
-49.50751738120812,404.3066667302329
-47.470320877012064,404.48769465282004
-45.437315493331745,404.6682126744692
-43.40846145987354,404.8482240789542
-41.383719287324595,405.0277321167603
-39.363049761566,405.2067400055435
-37.34641393796412,405.38525093058064
-35.333773135708725,405.5632680452129
-33.32508893222413,405.740794471281
-31.320323157611686,405.9178332995547
-29.319437889267796,406.0943875901456
-27.322395446479742,406.270460372919
-25.329158384768064,406.44605464792403
-23.33968949100552,406.62117338575655
-21.353951777468033,406.7958195280078
-19.371908477839355,406.96999598755013
-17.393523040715895,407.1437056490235
-15.418759124874326,407.31695136917614
-13.447580594464336,407.48973597720754
-11.47995151363944,407.66206227515534
-9.51583614218118,407.83393303819736
-7.555198930714428,408.00535101498497
-5.598004513186344,408.1763189281943
-3.6442177047282125,408.34683947463793
-1.6938034958519386,408.516915325672
0.2532729524243659,408.6865491275226
2.197046986674202,408.855743555532
4.137551806744245,409.0245011014011
6.07482240898634,409.19282438921476
8.008892998352726,409.3607159678308
9.939797633251127,409.5281783625321
11.86757023027065,409.6952140753228
