s_sat,T_sat,p_sat,h_sat,d_sat
-157.94315684377358,413.0672353059255,2306156.761523046,-28962.286824132112,811.7498349984502
-157.1834099536351,413.23831427685934,2313271.4428857714,-28639.63727519135,810.4277080421886
-156.42436951795185,413.4089973357169,2320386.1242484967,-28317.135562801355,809.104239809507
-155.66602172611508,413.57928659071536,2327500.8056112225,-27994.776455851836,807.7794062868043
-154.90835274974665,413.7491841323192,2334615.486973948,-27672.554705769257,806.4531832386615
-154.1513487402664,413.91869203344453,2341730.168336673,-27350.465045540925,805.1255462022632
-153.39499582644078,414.0878123496584,2348844.8496993985,-27028.502188728333,803.7964704817182
-152.6392801118926,414.2565471193775,2355959.5310621243,-26706.660828461983,802.4659311422521
-151.88418767257895,414.4248983640627,2363074.2124248496,-26384.935636420032,801.1339030042602
-151.12970455423425,414.5928680884112,2370188.893787575,-26063.321261790312,799.8003606372309
-150.37581676977655,414.76045828054606,2377303.5751503003,-25741.812330213397,798.4652783535337
-149.62251029668093,414.92767091220196,2384418.256513026,-25420.403442710744,797.1286302020666
-148.86977107429894,415.09450793891085,2391532.9378757514,-25099.089174586235,795.7903899617344
-148.11758500115252,415.26097130018235,2398647.6192384767,-24777.86407431495,794.4505311348031
-147.36593793217943,415.427062919682,2405762.300601202,-24456.72266240966,793.1090269400862
-146.6148156759242,415.5927847054095,2412876.981963928,-24135.659430260443,791.7658503059497
-145.86420399169592,415.75813854987035,2419991.663326653,-23814.668838959045,790.4209738631718
-145.1140885866651,415.9231263302494,2427106.3446893785,-23493.745318094177,789.0743699376129
-144.3644551129199,416.0877499085779,2434221.0260521043,-23172.883264527365,787.7260105427198
-143.6152891644528,416.2520111319026,2441335.7074148296,-22852.07704113687,786.3758673718116
-142.86657627411262,416.4159118324479,2448450.388777555,-22531.320975544128,785.0239117902157
-142.11830191047787,416.5794538277796,2455565.0701402803,-22210.60935880448,783.6701148271583
-141.3704514746812,416.7426389209645,2462679.751503006,-21889.93644407493,782.3144471674776
-140.62301029716292,416.9054689007296,2469794.4328657314,-21569.296445248077,780.9568791431017
-139.87596363436646,417.0679455416164,2476909.1142284567,-21248.683535560518,779.5973807243142
-139.12929666533938,417.2300706041396,2484023.795591182,-20928.091846156723,778.235921510749
-138.38299447171534,417.3918458379702,2491138.476953908,-20607.51545771518,776.8724706869143
-137.63704210648885,417.55327296885116,2498253.158316633,-20286.948429127893,775.5069971665408
-136.8914242692361,417.7143537572964,2505367.8396793585,-19966.38466186227,774.1394688974134
-136.14612618985896,417.87508983715094,2512482.521042084,-19645.8182689956,772.7698547470878
-135.40113241656545,418.03548293579564,2519597.2024048097,-19325.243069042717,771.3981219121061
-134.65642758934143,418.19553473262465,2526711.883767535,-19004.652908897922,770.0242375668021
-133.91199624504424,418.3552468940137,2533826.5651302603,-18684.041582415462,768.6481684450488
-133.16782281337194,418.514621073459,2540941.2464929856,-18363.40282868392,767.2698808291377
-132.42389161273846,418.6736589117116,2548055.9278557114,-18042.73033025688,765.8893405383355
-131.68018684604598,418.832362036912,2555170.6092184368,-17722.017711337165,764.5065129171192
-130.93669259635112,418.9907320647217,2562285.290581162,-17401.258535912482,763.1213628230582
-130.19339282242254,419.1487705984541,2569399.9719438874,-17080.446305842237,761.7338546143603
-129.45027135418297,419.30647922920286,2576514.653306613,-16759.574458891464,760.3439521370339
-128.7073118880364,419.4638595359681,2583629.3346693385,-16438.636366712988,758.9516187116809
-127.96449798206358,419.62091308578306,2590744.016032064,-16117.625332770082,757.5568171198863
-127.22181305109766,419.7776414338366,2597858.6973947897,-15796.534590204454,756.1595095902031
-126.47924036166036,419.93404612359564,2604973.378757515,-15475.357299641844,754.7596577837069
-125.73676302675979,420.0901286869253,2612088.0601202403,-15154.08654693473,753.3572227791047
-124.99436400054427,420.2458906442081,2619202.7414829656,-14832.715340840254,751.9521650573927
-124.25202607280295,420.4013335044611,2626317.4228456914,-14511.23661062922,750.5444444860252
-123.50973186330906,420.5564587654513,2633432.104208417,-14189.643203623871,749.1340203025808
-122.76746381600313,420.7112679138108,2640546.785571142,-13867.927882664499,747.7208510979428
-122.02520419299505,420.8657624251487,2647661.4669338674,-13546.083323493576,746.3048947988834
-121.28293506840251,421.0199437641631,2654776.148296593,-13224.102112066876,744.8861086501529
-120.54063832198763,421.17381338475104,2661890.8296593186,-12901.97674177437,743.4644491959305
-119.79829563261205,421.3273727301168,2669005.511022044,-12579.699610578833,742.0398722606974
-119.05588847148925,421.48062323287854,2676120.192384769,-12257.263018064124,740.6123329294844
-118.31339809521127,421.6335663151759,2683234.873747495,-11934.659162382382,739.1817855274179
-117.5708055385751,421.78620338877295,2690349.5551102203,-11611.880137111139,737.7481835986232
-116.82809160717541,421.93853585516104,2697464.2364729457,-11288.917928005843,736.3114798844118
-116.08523686974158,422.0905651056622,2704578.917835671,-10965.764409638245,734.8716263006719
-115.34222165024559,422.242292521529,2711693.599198397,-10642.411341932193,733.4285739145415
-114.59902601974116,422.393719474043,2718808.280561122,-10318.850366579092,731.982272920241
-113.85562978792,422.544847324615,2725922.9619238474,-9995.073003327072,730.5326726140414
-113.11201249440471,422.6956774248791,2733037.643286573,-9671.070646152633,729.0797213683923
-112.36815339972061,422.84621111679127,2740152.3246492986,-9346.834559288502,727.6233666050802
-111.62403147597686,422.99644973272154,2747267.006012024,-9022.355873122251,726.1635547674618
-110.87962539720314,423.14639459554854,2754381.687374749,-8697.625579940861,724.7002312916438
-110.13491352922092,423.296047018774,2761496.368737475,-8372.634529471088,723.2333405763283
-109.38987391988314,423.44540830651925,2768611.0501002003,-8047.373424567009,721.7628259532369
-108.6444842874149,423.5944797537636,2775725.7314629257,-7721.832816086247,720.2886296528186
-107.89872200996282,423.7432626463286,2782840.412825651,-7396.003098268408,718.8106927724981
-107.15256411388863,423.8917582609935,2789955.094188377,-7069.874503572996,717.3289552416627
-106.40598726181656,424.0399678655831,2797069.775551102,-6743.437097403788,715.8433557857743
-105.65896774023335,424.1878927190527,2804184.4569138275,-6416.680772633734,714.3538318890888
-104.91148144661727,424.33553407157234,2811299.138276553,-6089.595243920547,712.860319755922
-104.1635038760705,424.48289316461035,2818413.8196392786,-5762.1700418007595,711.36275427039
-103.41501010743067,424.6299712310169,2825528.501002004,-5434.394506552469,709.8610689545544
-102.66597478884425,424.776769495104,2832643.1823647292,-5106.257781818439,708.3551959248882
-101.91637212276488,424.92328917272755,2839757.8637274546,-4777.748807973668,706.8450658470007
-101.16617585034838,425.0695314713658,2846872.5450901804,-4448.856315224021,705.3306078884809
-100.41535923521799,425.21549759019905,2853987.2264529057,-4119.5688164259955,703.8117496698229
-99.6638950465711,425.3611887201867,2861101.907815631,-3789.8745996127627,702.2884172133207
-98.91175554157556,425.5066060441449,2868216.5891783563,-3459.761720204587,700.7605348897802
-98.1589124470485,425.6517507368211,2875331.270541082,-3129.2179929014724,699.2280253630253
-97.40533694034298,425.7966239649702,2882445.9519038075,-2798.2309832223978,697.690809531978
-96.6509996294353,425.941226887428,2889560.633266533,-2466.787998690503,696.1488064702833
-95.89587053213188,426.08556065518604,2896675.3146292586,-2134.876079627132,694.6019333632341
-95.1399190544016,426.22962641146177,2903789.995991984,-1802.481989557172,693.0501054420057
-94.38311396772464,426.3734252917717,2910904.6773547092,-1469.592205177876,691.4932359148842
-93.62542338544527,426.5169584240014,2918019.3587174346,-1136.1929058861713,689.9312358954381
-92.86681473805753,426.6602269284763,2925134.0400801604,-802.2699628311875,688.3640143274167
-92.10725474737207,426.80323191802955,2932248.7214428857,-467.8089274713378,686.7914779062286
-91.34670939947841,426.9459744980711,2939363.402805611,-132.79501959629297,685.2135309967128
-90.58514391646071,427.0884557666559,2946478.0841683364,202.78688520347347,683.6300755471196
-89.82252272678626,427.2306768145493,2953592.765531062,538.9522686569015,682.0410109989996
-89.05880943427054,427.3726387252938,2960707.4468937875,875.7169835626745,680.4462341927507
-88.2939667855581,427.5143425752746,2967822.128256513,1213.0972681986684,678.8456392686224
-87.52795663601604,427.655789433784,2974936.809619238,1551.109761434501,677.2391175628592
-86.7607399139545,427.79698036308423,2982051.490981964,1889.7715185868065,675.6265574987194
-85.99227658304717,427.9379164184728,2989166.1723446893,2229.100028071474,674.007844472005
-85.22252560286671,428.0785986483452,2996280.8537074146,2569.113228891754,672.3828607308182
-84.45144488743476,428.21902809425256,3003395.53507014,2909.8295290070873,670.7514852492255
-83.67899126158204,428.359205790967,3010510.2164328657,3251.267824670976,669.1135935942646
-82.90512041504071,428.49913276654354,3017624.897795591,3593.4475207749156,667.4690577860068
-82.12978685412588,428.63881004237874,3024739.5791583164,3936.388552259262,665.8177461502364
-81.35294381381475,428.7782386379144,3031854.2605210417,4280.111422542042,664.1595230674191
-80.57454335490057,428.91741955174086,3038968.9418837675,4624.637162639513,662.4942491992309
-79.79453607892067,429.05635379042633,3046083.623246493,4969.987454188772,660.8217807252728
-79.01287121980332,429.1950423494641,3053198.304609218,5316.184591027553,659.141969551931
-78.22949654562292,429.3334862177775,3060312.985971944,5663.251522215593,657.4546630292123
-77.44435829105093,429.4716863778852,3067427.6673346693,6011.211881950726,655.7597037451078
-76.65740108574867,429.6096438060849,3074542.3486973946,6360.090021280082,654.0569293076155
-75.86856787983645,429.7473594724868,3081657.03006012,6709.91104112123,652.346172117286
-75.07779986488404,429.8848343410553,3088771.7114228457,7060.700827266402,650.627259126141
-74.28503639008525,430.0220693696555,3095886.392785571,7412.486087515959,648.9000115818986
-73.49021487328031,430.15906551010653,3103001.0741482964,7765.294391092277,647.1642447565159
-72.69327070647154,430.29582370823437,3110115.7555110217,8119.1542104902865,645.4197676579223
-71.89413715542389,430.432344903924,3117230.4368737475,8474.09496594526,643.6663827237
-71.09274556670648,430.5686299779261,3124345.118236473,8830.146933273658,641.9038861863172
-70.28902396497196,430.70467997084296,3131459.799599198,9187.3418669768,640.1320648894332
-69.48289891927055,430.8404957452671,3138574.4809619235,9545.712170860175,638.3507002898207
-68.6742940506398,430.97607821790075,3145689.1623246493,9905.291560867498,636.5595650666745
-67.86313024533926,431.11142829976416,3152803.8436873746,10266.114970153441,634.7584234722958
-67.0493255075783,431.24654689625,3159918.5250501,10628.218614284482,632.9470308828493
-66.23279480115113,431.38143490733495,3167033.2064128253,10991.64006135218,631.125133316135
-65.41344931139714,431.51609328657577,3174147.887775551,11356.418552231133,629.292465359157
-64.59119848857631,431.65052280951465,3181262.5691382764,11722.594121138884,627.4487556923932
-63.76594660788248,431.7847244131459,3188377.2505010017,12090.209081707946,625.5937176401969
-62.937594665632936,431.918698975256,3195491.9318637275,12459.307211400745,623.7270542739717
-62.1060396439497,432.052447368259,3202606.613226453,12829.934071173817,621.8484563358055
-61.27117426981692,432.1859704592441,3209721.294589178,13202.137112086808,619.9576015037466
-60.43288675540157,432.3192691100191,3216835.9759519035,13575.965790193259,618.0541535999698
-59.59106051779159,432.4523441771537,3223950.6573146293,13951.471690524371,616.1377617362555
-58.745573876121384,432.58519651202425,3231065.3386773546,14328.708661065843,614.2080593905931
-57.89629972384382,432.71782696085563,3238180.02004008,14707.732957714608,612.2646634080878
-57.043105173554345,432.8502363647651,3245294.7014028053,15088.603401360577,610.3071729182834
-56.18585117157729,432.9824255598034,3252409.382765531,15471.381548325744,608.3351681604082
-55.32439207882107,433.1143953770164,3259524.0641282564,15856.131875700625,606.3482092059671
-54.458575215937714,433.24614664237976,3266638.7454909817,16242.921982456623,604.3458345723463
-53.58824036367607,433.377680177057,3273753.426853707,16631.822810315527,602.3275597008428
-52.7132192218287,433.50899679725455,3280868.108216433,17022.90888294118,600.2928753076288
-51.833334814443646,433.64009731431366,3287982.789579158,17416.258568833397,598.2412455717883
-50.94840083846821,433.77098253475197,3295097.4709418835,17811.9543692033,596.1721061510735
-50.05822094841426,433.901653260301,3302212.152304609,18210.08323409089,594.0848620029649
-49.16258796917776,434.03211028794584,3309326.8336673346,18610.736910197593,591.9788849871444
-48.26128302798881,434.1623544099623,3316441.51503006,19014.012324412924,589.8535112219103
-47.35407459515054,434.2923864139558,3323556.1963927853,19420.012007596335,587.7080381631605
-46.4407174215081,434.42220708289625,3330670.8777555106,19828.844563932733,585.5417213692016
-45.52095135877277,434.55181719515804,3337785.5591182364,20240.625191979678,583.3537709093164
-44.59450004641183,434.6812175245643,3344900.2404809617,20655.47626458882,581.1433473665096
-43.661069446561115,434.81040884041465,3352014.921843687,21073.52797587943,578.9095573780901
-42.72034620479107,434.93939190749865,3359129.603206413,21494.91906503704,576.6514486467037
-41.77199580983074,435.06816748616296,3366244.284569138,21919.797628790366,574.3680043402591
-40.815660522706146,435.1967363323354,3373358.9659318635,22348.322035595673,572.0581367907557
-39.85095703812781,435.32509919756114,3380473.647294589,22780.66195790749,569.7206803792551
-38.8774738348471,435.4532568290391,3387588.3286573146,23216.99954161271,567.3543834754985
-37.89476816273742,435.5812099696575,3394703.01002004,23657.530735650947,564.957899273441
-36.9023626039797,435.70895935803674,3401817.6913827653,24102.466809421247,562.529775332594
-35.89974113235553,435.8365057285672,3408932.3727454906,24552.036091460057,560.0684415942786
-34.88634457803321,435.96384981146025,3416047.0541082164,25006.485970200625,557.5721965916279
-33.86156538465279,436.0909923327987,3423161.7354709418,25466.08520668622,555.0391915095742
-32.82474125181906,436.21793402913397,3430276.416833667,25931.1267373309,552.4674108677722
-31.775149027072843,436.34467559234236,3437391.0981963924,26401.93037252615,549.8546539175625
-30.711994949289807,436.4712177477207,3444505.779559118,26878.84709213368,547.1985050442537
-29.634405666208092,436.59756120495496,3451620.4609218435,27362.263010241397,544.4963064355475
-28.541416305924905,436.72370666971165,3458735.142284569,27852.604633044037,541.7451218455092
-27.431956445560996,436.8496548436699,3465849.823647294,28350.345044085658,538.9416939658671
-26.304833189740783,436.9754064245483,3472964.50501002,28856.011362696332,536.0823930228244
-25.158710596624466,437.1009621061338,3480079.1863727453,29370.193811279885,533.1631542863599
-23.992084439257223,437.2263225783117,3487193.8677354706,29893.556837137836,530.1794014205341
-22.80325094124836,437.3514885270967,3494308.5490981964,30426.852888035202,527.1259515455301
-21.59026763019819,437.4764606346556,3501423.230460922,30970.939658841868,523.9968963789254
-20.35090375321893,437.6012395787071,3508537.911823647,31526.80193430887,520.7854517043407
-19.082576508944868,437.7258260353937,3515652.5931863724,32095.57967638305,517.4837638002047
-17.782268191080377,437.85022067453417,3522767.274549098,32678.6045157305,514.0826579666282
-16.446416123015425,437.97442416332024,3529881.9559118235,33277.44822017401,510.57130450107644
-15.070764196515206,438.0984371652763,3536996.637274549,33893.988064070414,506.93676821446985
-13.650158090940128,438.22226033686286,3544111.318637274,34530.496985536134,503.16338714114187
-12.178254797167247,438.34589433250727,3551226.0,35189.77145451342,499.2318912592402
37.8032526189232,438.34589433250727,3551226.0,57097.73006128103,348.31094687110044
38.760164316703175,438.22226033686286,3544111.318637274,57496.57698949147,344.9567763051606
39.66495029668605,438.0984371652763,3536996.637274549,57872.27163491381,341.7611336311679
40.52395008114864,437.97442416332024,3529881.9559118235,58227.60890294187,338.70475215626595
41.342315321966026,437.85022067453417,3522767.274549098,58564.86052250403,335.7719707987799
42.124299195395714,437.7258260353937,3515652.5931863724,58885.902443295825,332.9498559666698
42.87346143165374,437.6012395787071,3508537.911823647,59192.3051020241,330.2275795577624
43.59281682758218,437.4764606346556,3501423.230460922,59485.398814249595,327.5959683337618
44.28494512859669,437.3514885270967,3494308.5490981964,59766.32216256764,325.04717040389033
44.95207412688455,437.2263225783117,3487193.8677354706,60036.05859390454,322.57440308085484
45.596143283963,437.1009621061338,3480079.1863727453,60295.46444319644,320.1717597130998
46.21885334771603,436.9754064245483,3472964.50501002,60545.290790410785,317.83405906265443
46.82170549922673,436.8496548436699,3465849.823647294,60786.200707302145,315.5567264453679
47.406032617011824,436.72370666971165,3458735.142284569,61018.78303293798,313.33569879287785
47.973024515545426,436.59756120495496,3451620.4609218435,61243.56349546775,311.16734800296115
48.523748519315696,436.4712177477207,3444505.779559118,61461.013779446876,309.0484184482679
49.0591663841748,436.34467559234236,3437391.0981963924,61671.55898420075,306.97597557333216
49.5801483286733,436.21793402913397,3430276.416833667,61875.583809062795,304.94736326554954
50.08748459951536,436.0909923327987,3423161.7354709418,62073.437652942266,302.9601685686991
50.58189600202063,435.96384981146025,3416047.0541082164,62265.43925414223,301.0121902977344
51.06404117669561,435.8365057285672,3408932.3727454906,62451.87990426443,299.10141594154027
51.53452447494804,435.70895935803674,3401817.6913827653,62633.02691779625,297.22599841987886
51.99390184453301,435.5812099696575,3394703.01002004,62809.12622895887,295.384238007197
52.4426860716695,435.4532568290391,3387588.3286573146,62980.40470407049,293.5745663944404
52.881351315626496,435.32509919756114,3380473.647294589,63147.072142030556,291.7955329003811
53.31033704902374,435.1967363323354,3373358.9659318635,63309.32301282104,290.04579248863826
53.730051496469784,435.06816748616296,3366244.284569138,63467.337974832524,288.3240953091129
54.14087464716588,434.93939190749865,3359129.603206413,63621.285204348824,286.62927753404256
54.54316090449136,434.81040884041465,3352014.921843687,63771.321564953534,284.9602532974172
54.93724142442905,434.6812175245643,3344900.2404809617,63917.59363971807,283.31600758010154
55.32342618652007,434.55181719515804,3337785.5591182364,64060.23864542593,281.6955899081411
55.70200583336044,434.42220708289625,3330670.8777555106,64199.3852447083,280.0981087542591
56.07325331017377,434.2923864139558,3323556.1963927853,64335.154269989995,278.5227265477426
56.437425329978886,434.1623544099623,3316441.51503006,64467.65937049577,276.9686552145071
56.79476368631606,434.03211028794584,3309326.8336673346,64597.007592003814,275.43515218048924
57.14549643280798,433.901653260301,3302212.152304609,64723.29989784093,273.92151678013715
57.48983894548336,433.77098253475197,3295097.4709418835,64846.63163814712,272.4270870214499
57.82799488194707,433.64009731431366,3287982.789579158,64967.09297361593,270.9512366648185
58.16015704923962,433.50899679725455,3280868.108216433,65084.76925893722,269.4933725796071
58.48650819086287,433.377680177057,3273753.426853707,65199.74139056025,268.0529323466627
58.80722170193471,433.24614664237976,3266638.7454909817,65312.08612273316,266.62938207949077
59.12246228039534,433.1143953770164,3259524.0641282564,65421.87635530895,265.22221444003566
59.43238652062115,432.9824255598034,3252409.382765531,65529.18139613127,263.8309468291341
59.73714345779904,432.8502363647651,3245294.7014028053,65634.06720166163,262.4551197294019
60.03687506326465,432.71782696085563,3238180.02004008,65736.59659598036,261.09429519303114
60.33171670119808,432.58519651202425,3231065.3386773546,65836.82947270188,259.7480554507099
60.621797547198085,432.4523441771537,3223950.6573146293,65934.82298006101,258.4160016352257
60.90724097353893,432.3192691100191,3216835.9759519035,66030.63169128234,257.0977526067383
61.188164904133146,432.1859704592441,3209721.294589178,66124.30776156807,255.79294387026277
61.46468214208281,432.052447368259,3202606.613226453,66215.90107297659,254.50122657664437
61.736900672369806,431.918698975256,3195491.9318637275,66305.4593683157,253.22226659924635
62.00492394191437,431.7847244131459,3188377.2505010017,66393.02837503856,251.9557436795514
62.26885111906479,431.65052280951465,3181262.5691382764,66478.65192004897,250.70135063542995
62.52877733433574,431.51609328657577,3174147.887775551,66562.37203621991,249.45879262651573
62.784793543981415,431.38143490733495,3167033.2064128253,66644.22890607556,248.22778701221924
63.03698822046407,431.24654689625,3159918.5250501,66724.26159316591,247.00806048634894
63.285445255545355,431.11142829976416,3152803.8436873746,66802.50713997264,245.79935194276757
63.53024571432785,430.97607821790075,3145689.1623246493,66879.00132631279,244.60140954026411
63.771467597567366,430.8404957452671,3138574.4809619235,66953.77856886141,243.4139908082842
64.0091859994686,430.70467997084296,3131459.799599198,67026.87199095849,242.23686216470568
64.24347325469036,430.5686299779261,3124345.118236473,67098.31348769092,241.06979846681213
64.4743989753076,430.432344903924,3117230.4368737475,67168.13375651321,239.91258309665307
64.70203057154156,430.29582370823437,3110115.7555110217,67236.36247256951,238.76500560108502
64.9264327996335,430.15906551010653,3103001.0741482964,67303.0281689041,237.62686419304544
65.14766824789851,430.0220693696555,3095886.392785571,67368.15839962436,236.49796354068238
65.36579735231345,429.8848343410553,3088771.7114228457,67431.77975946848,235.37811489614703
65.5808784966671,429.7473594724868,3081657.03006012,67493.91792816327,234.2671357894516
65.7929681068033,429.6096438060849,3074542.3486973946,67554.5977121677,233.16484974035166
66.00212073938214,429.4716863778852,3067427.6673346693,67613.84308399002,232.0710859869636
66.20838916552631,429.3334862177775,3060312.985971944,67671.67721924275,230.98567923001892
66.41182444979472,429.1950423494641,3053198.304609218,67728.12253162621,229.9084693914766
66.61247602473834,429.05635379042633,3046083.623246493,67783.20070595795,228.8393013866672
66.81039176048857,428.91741955174086,3038968.9418837675,67836.93272901392,227.7780249101209
67.0056180306655,428.7782386379144,3031854.2605210417,67889.33891873839,226.72449423285715
67.19819975112559,428.63881004237874,3024739.5791583164,67940.43894176195,225.67856804014258
67.38818054338842,428.49913276654354,3017624.897795591,67990.25188431438,224.6401091190801
67.57560263412614,428.359205790967,3010510.2164328657,68038.79620994869,223.60898438328758
67.76050701214487,428.21902809425256,3003395.53507014,68086.08982761252,222.5850645788937
67.94293345361157,428.0785986483452,2996280.8537074146,68132.15010319157,221.56822416153932
68.12292057009425,427.9379164184728,2989166.1723446893,68176.993880799,220.55834114924207
68.30050585419798,427.79698036308423,2982051.490981964,68220.6375029978,219.55529698261108
68.47572572288149,427.655789433784,2974936.809619238,68263.09682999706,218.55897639209655
68.6486155586849,427.5143425752746,2967822.128256513,68304.38725792085,217.56926727170958
68.81920974890785,427.3726387252938,2960707.4468937875,68344.52373617033,216.58606055894583
68.98754172289897,427.2306768145493,2953592.765531062,68383.52078394732,215.6092501204795
69.15364398756203,427.0884557666559,2946478.0841683364,68421.39250598814,214.63873264332128
69.31754816117177,426.9459744980711,2939363.402805611,68458.15260754808,213.67440753112734
69.4792850056229,426.80323191802955,2932248.7214428857,68493.81440869001,212.7161768053124
69.63888445715068,426.6602269284763,2925134.0400801604,68528.39085789722,211.76394501079963
69.79637565566772,426.5169584240014,2918019.3587174346,68561.8945450703,210.8176191260384
69.95178697275972,426.3734252917717,2910904.6773547092,68594.33771393033,209.8771084770992
70.10514603840181,426.22962641146177,2903789.995991984,68625.73227385472,208.94232465566714
70.25647976650319,426.08556065518604,2896675.3146292586,68656.08981119253,208.01318144063768
70.4058143793178,425.941226887428,2889560.633266533,68685.42160007638,207.08959472317142
70.55317543077825,425.7966239649702,2882445.9519038075,68713.73861275756,206.17148243503095
70.69858782882658,425.6517507368211,2875331.270541082,68741.05152949462,205.25876447998837
70.84207585678351,425.5066060441449,2868216.5891783563,68767.37074801595,204.35136266818287
70.98366319380521,425.3611887201867,2861101.907815631,68792.70639257664,203.44920065324942
71.12337293447929,425.21549759019905,2853987.2264529057,68817.06832263382,202.55220387208982
71.26122760760516,425.0695314713658,2846872.5450901804,68840.46614115822,201.66029948713305
71.39724919419172,424.92328917272755,2839757.8637274546,68862.90920259987,200.77341633099437
71.53145914471345,424.776769495104,2832643.1823647292,68884.40662052344,199.89148485338956
71.66387839567811,424.6299712310169,2825528.501002004,68904.96727493689,199.0144370701737
71.79452738550762,424.48289316461035,2818413.8196392786,68924.59981931654,198.14220651445464
71.92342606979878,424.33553407157234,2811299.138276553,68943.31268735477,197.27472818962744
72.05059393597058,424.1878927190527,2804184.4569138275,68961.11409943597,196.41193852426335
72.17605001733914,424.0399678655831,2797069.775551102,68978.0120688577,195.55377532876838
72.29981290664027,423.8917582609935,2789955.094188377,68994.0144078061,194.70017775371255
72.42190076903564,423.7432626463286,2782840.412825651,69009.12873310117,193.8510862497527
72.54233135461386,423.5944797537636,2775725.7314629257,69023.36247171783,193.00644252909396
72.66112201042081,423.44540830651925,2768611.0501002003,69036.72286609716,192.16618952839585
72.77828969203071,423.296047018774,2761496.368737475,69049.21697925321,191.33027137307113
72.89385097456784,423.14639459554854,2754381.687374749,69060.85169963763,190.49863334301673
73.00782206387413,422.99644973272154,2747267.006012024,69071.63374605712,189.67122183910578
73.12021880622218,422.84621111679127,2740152.3246492986,69081.5696719657,188.84798435183407
73.23105669865099,422.6956774248791,2733037.643286573,69090.66587001334,188.02886943024487
73.34035089847906,422.544847324615,2725922.9619238474,69098.92857623695,187.21382665234316
73.44811623254124,422.393719474043,2718808.280561122,69106.36387412684,186.40280659652413
73.55436720610973,422.242292521529,2711693.599198397,69112.97769855277,185.59576081399808
73.65911801149134,422.0905651056622,2704578.917835671,69118.77583954428,184.79264180217757
73.76238253632526,421.93853585516104,2697464.2364729457,69123.76394593884,183.99340297900508
73.8641743715873,421.78620338877295,2690349.5551102203,69127.9475288975,183.19799865815705
73.96450681932072,421.6335663151759,2683234.873747495,69131.33196529893,182.406384025099
74.06339290009723,421.48062323287854,2676120.192384769,69133.92250101332,181.61851511396299
74.16084536022184,421.3273727301168,2669005.511022044,69135.72425406103,180.83434878519748
74.25687667869562,421.17381338475104,2661890.8296593186,69136.74221766285,180.05384270396848
74.35149907394118,421.0199437641631,2654776.148296593,69136.98126318515,179.27695531928813
74.44472451030472,420.8657624251487,2647661.4669338674,69136.44614298346,178.50364584381646
74.53656470433569,420.7112679138108,2640546.785571142,69135.14149314779,177.73387423434292
74.62703113086776,420.5564587654513,2633432.104208417,69133.0718361578,176.96760117288923
74.71613502888931,420.4013335044611,2626317.4228456914,69130.24158344456,176.20478804843663
74.80388740723366,420.2458906442081,2619202.7414829656,69126.65503787046,175.44539693921945
74.8902990500731,420.0901286869253,2612088.0601202403,69122.31639612165,174.6893905956093
74.97538052224277,419.93404612359564,2604973.378757515,69117.229751024,173.936732423518
75.05914217439143,419.7776414338366,2597858.6973947897,69111.39909378094,173.1873864683358
75.14159414797128,419.62091308578306,2590744.016032064,69104.82831613906,172.4413173993592
75.22274638006142,419.4638595359681,2583629.3346693385,69097.52121247904,171.69849049471898
75.3026086080513,419.30647922920286,2576514.653306613,69089.48148184286,170.95887162674893
75.38119037416666,419.1487705984541,2569399.9719438874,69080.7127298907,170.22242724782123
75.4585010298595,418.9907320647217,2562285.290581162,69071.2184707965,169.4891243766077
75.53454974006686,418.832362036912,2555170.6092184368,69061.0021290829,168.75893058473864
75.60934548732543,418.6736589117116,2548055.9278557114,69050.06704139344,168.0318139838914
75.68289707577553,418.514621073459,2540941.2464929856,69038.41645821232,167.30774321323477
75.75521313503096,418.3552468940137,2533826.5651302603,69026.05354552508,166.5866874272631
75.82630212393968,418.19553473262465,2526711.883767535,69012.98138642889,165.86861628397756
75.89617233422751,418.03548293579564,2519597.2024048097,68999.20298268988,165.15349993341474
75.9648318940338,417.87508983715094,2512482.521042084,68984.72125625184,164.44130900651186
76.03228877133951,417.7143537572964,2505367.8396793585,68969.53905069559,163.73201460428814
76.0985506500466,417.55327296885116,2498253.158316633,68953.65907952066,163.02558837253406
76.16362545116957,417.3918458379702,2491138.476953908,68937.08414380715,162.32200214416642
76.22752053083438,417.2300706041396,2484023.795591182,68919.81679730339,161.62122847025023
76.29024327466671,417.0679455416164,2476909.1142284567,68901.85959467279,160.92324021279458
76.35180088672753,416.9054689007296,2469794.4328657314,68883.21500336974,160.22801067883503
76.4122004405546,416.7426389209645,2462679.751503006,68863.88542494814,159.53551357936453
76.47144887089546,416.5794538277796,2455565.0701402803,68843.87319161554,158.84572302782416
76.52955297640966,416.4159118324479,2448450.388777555,68823.18056735898,158.15861353147187
76.58651942228812,416.2520111319026,2441335.7074148296,68801.80974903627,157.47415998301798
76.64235474280989,416.0877499085779,2434221.0260521043,68779.76286743509,156.79233765245758
76.69706534381736,415.9231263302494,2427106.3446893785,68757.04198829652,156.1131221791435
76.75065750513056,415.75813854987035,2419991.663326653,68733.64911330931,155.43648956404965
76.80313738288787,415.5927847054095,2412876.981963928,68709.58618107015,154.76241616226235
76.85451101182448,415.427062919682,2405762.300601202,68684.85506801488,154.0908786756496
76.90478430748371,415.26097130018235,2398647.6192384767,68659.45758931914,153.42185414574084
