s_sat,T_sat,p_sat,h_sat,d_sat
-0.5108151052087222,441.3344224000037,2176191.082164329,44477.419852441926,386.64452573778465
1.0883136425493696,441.52097600778916,2182802.605210421,45200.40701986131,386.0067470383123
2.685758644327942,441.7071075540789,2189414.1282565133,45922.97692409991,385.36827128280544
4.281546996410407,441.89281924632223,2196025.6513026054,46645.14036176224,384.7290863857172
5.875705824847538,442.078113273688,2202637.1743486975,47366.90816463988,384.08918014135645
7.468262290224043,442.26299180727085,2209248.6973947897,48088.29120174951,383.448540220906
9.059244139246262,442.44745706364813,2215860.220440882,48809.300629244644,382.80715394872067
10.64867747950147,442.63151104659664,2222471.743486974,49529.94688172629,382.1650091987883
12.236590197521128,442.815155943004,2229083.266533066,50250.24122117592,381.52209301549243
13.823009640801542,442.9983938536461,2235694.7895791586,50970.194686489915,380.878392546383
15.407963216241182,443.18122686221545,2242306.312625251,51689.81836452175,380.2338947999015
16.991478395324528,443.3636570355094,2248917.835671343,52409.12339233844,379.58858664195475
18.573582719412677,443.5456864236179,2255529.358717435,53128.120959531996,378.94245479239373
20.15430380509352,443.7273170601065,2262140.881763527,53846.82231056164,378.29548582142115
21.73366934963791,443.9085509621983,2268752.4048096193,54565.23874714984,377.64766614590087
23.311707136547977,444.08939013095346,2275363.9278557114,55283.38163072566,376.9989820255771
24.88844504120297,444.26983655144505,2281975.4509018036,56001.26238491731,376.3494195591925
26.46391103659658,444.4498921929328,2288586.973947896,56718.892498090725,375.69896468051894
28.038133199211835,444.6295590090364,2295198.4969939883,57436.28352595697,375.04760315426597
29.611139714971934,444.808838937904,2301810.0200400804,58153.447094219446,374.3953205719016
31.18295888533458,444.9877339023795,2308421.5430861725,58870.39490129057,373.74210234734824
32.753619133493736,445.16624581016833,2315033.0661322647,59587.13872106357,373.0879337125744
34.32314901073788,445.3443765540021,2321644.589178357,60303.69040576041,372.43279971304736
35.891577243504194,445.5221280157741,2328256.112224449,61020.06190691662,371.7766851826862
37.45893257020715,445.6995020500645,2334867.635270541,61736.265202722236,371.1195748243311
39.02524401087148,445.8765005100723,2341479.158316633,62452.31241815853,370.4614530729257
40.59054069638507,446.0531252303377,2348090.681362726,63168.21574899717,369.8023041795153
42.15485192216793,446.2293780314682,2354702.204408818,63883.98748575258,369.14211218268036
43.718207145271485,446.4052607193105,2361313.72745491,64599.640012441785,368.48086090833715
45.28063600138659,446.5807750860354,2367925.250501002,65315.1858142292,367.8185339593736
46.84216831073841,446.7559229101224,2374536.7735470943,66030.63748012485,367.1551147108369
48.40283408528691,446.93070595645275,2381148.2965931864,66746.00770627368,366.4905863043884
49.96266353655607,447.10512597644293,2387759.8196392786,67461.30929952956,365.82493164237354
51.52168708373998,447.2791847081846,2394371.3426853707,68176.55518116488,365.1581333816686
53.079935845021744,447.45288392237023,2400982.8657314633,68891.75860678988,364.4901736765605
54.63743974032831,447.6262252416163,2407594.3887775554,69606.93231765028,363.8210351609474
56.19423031932471,447.7992104082908,2414205.9118236476,70322.08980581195,363.15069948010563
57.750338916921955,447.97184110852254,2420817.4348697397,71037.24448923662,362.4791482439095
59.305797119463655,448.1441190157857,2427428.957915832,71752.40992041201,361.8063627831405
60.86063677418849,448.3160457910281,2434040.480961924,72467.59979071822,361.13232414213326
62.4148899989728,448.4876230828001,2440652.004008016,73182.82793492767,360.45701307118225
63.96858919233085,448.6588525273797,2447263.527054108,73898.10833583059,359.78041001872
65.52176704371301,448.82973574889786,2453875.0501002003,74613.45512900325,359.1024951232364
67.0744565440906,449.0002743594611,2460486.573146293,75328.8826077153,358.4232482049464
68.6266909968521,449.17046995927296,2467098.096192385,76044.4052279863,357.7426487571881
70.17850402902852,449.3403241367543,2473709.619238477,76760.03761380077,357.06067593753585
71.72992960283119,449.50983846866023,2480321.1422845693,77475.79456247335,356.377308558636
73.2810020275726,449.6790145201982,2486932.6653306615,78191.69105019917,355.6925250787182
74.83175597193333,449.84785384514345,2493544.1883767536,78907.74223776741,355.0063035918066
76.38222647660248,450.01635798595163,2500155.7114228457,79623.9634764573,354.31862181760243
77.93244896734073,450.18452847387266,2506767.234468938,80340.37031413509,353.62945709100916
79.48245926842807,450.3523668290602,2513378.7575150304,81056.978501535,352.9387863513193
81.03229361657671,450.5198745606829,2519990.2805611226,81773.80399876424,352.24658613100945
82.58198867527744,450.68705316703176,2526601.8036072147,82490.86298201437,351.5528325441554
84.1315815496142,450.8539041356264,2533213.326653307,83208.1718504971,350.8575012744473
85.68110980160243,451.02042894332266,2539824.849699399,83925.74723363,350.16056756276237
87.23061146600547,451.18662905641486,2546436.372745491,84643.60599845204,349.4620061943157
88.7801250667233,451.3525059307394,2553047.895791583,85361.76525731095,348.7617914853304
90.3296896337383,451.51806101177795,2559659.4188376754,86080.24237581721,348.05989726923514
91.87934472063263,451.683295734755,2566270.9418837675,86799.05498107159,347.3562968823569
93.4291304227568,451.8482115247392,2572882.46492986,87518.22097020118,346.65096314907606
94.97908739603216,452.0128097967417,2579493.987975952,88237.75851920144,345.94386836643463
96.52925687668179,452.1770919558335,2586105.5110220443,88957.68609221019,345.23498428802185
98.07968070025444,452.34105939714175,2592717.0340681365,89678.02245048313,344.5242821080606
99.63040132464273,452.5047135061226,2599328.5571142286,90398.78666319171,343.81173244301993
101.18146185000484,452.66805565849944,2605940.0801603207,91119.99811683978,343.0973053147526
102.73290604204156,452.8310872204199,2612551.603206413,91841.67652621811,342.3809701315125
104.28477835528824,452.9938095485369,2619163.126252505,92563.84194538476,341.66269566870903
105.83712395741325,453.15622399009874,2625774.6492985976,93286.51477912288,340.94245004884095
107.38998875446883,453.31833188303835,2632386.1723446897,94009.71579485126,340.22020072062526
108.9434194171171,453.48013455605997,2638997.695390782,94733.4661349992,339.4959144372923
110.49746340794363,453.6416333287279,2645609.218436874,95457.78732989742,338.7695572339702
112.05216900980876,453.8028295115497,2652220.741482966,96182.70131116438,338.04109440417403
113.60758535542148,453.9637244060634,2658832.2645290582,96908.23042566967,337.31049047528046
115.16376245807763,454.12431930491994,2665443.7875751504,97634.39745005677,336.577709182998
116.7207512436984,454.2846154919664,2672055.3106212425,98361.22560587735,335.84271344475087
118.27860358421293,454.44461424232685,2678666.8336673346,99088.73857536819,335.10546533191365
119.83737233236116,454.60431682248486,2685278.356713427,99816.96051790101,334.3659260408607
121.39711135799017,454.76372449036205,2691889.8797595194,100545.916087141,333.6240558627403
122.95787558592052,454.92283849539706,2698501.4028056115,101275.63044895252,332.87981415192615
124.5197210354956,455.0816600786248,2705112.9258517036,102006.12930010118,332.13315929305423
126.08270486187114,455.2401904727522,2711724.4488977958,102737.43888778308,331.3840486665802
127.64688539915021,455.3984309022351,2718335.971943888,103469.58603003048,330.6324386127868
129.2123222055028,455.55638258335375,2724947.49498998,104202.59813705712,329.8782843941152
130.77907611033393,455.7140467242864,2731559.018036072,104936.50323357625,329.1215401557628
132.34720926365983,455.87142452518435,2738170.5410821647,105671.32998216606,328.3621588844316
133.91678518778065,456.02851717824353,2744782.064128257,106407.10770772368,327.60009236512605
135.48786883142662,456.18532586777627,2751393.587174349,107143.86642309144,326.83529113587383
137.0605266265077,456.34185177028417,2758005.110220441,107881.63685591838,326.067704440257
138.6348265475947,456.4980960545259,2764616.6332665333,108620.4504768152,325.297280177629
140.21083817436983,456.6540598815899,2771228.1563126254,109360.33952891793,324.52396485084745
141.78863275712538,456.80974440495976,2777839.6793587175,110101.33705889441,323.7477035114222
143.36828328560424,456.96515077058444,2784451.2024048097,110843.47694953522,322.96843970186416
144.94986456134134,457.12028011694423,2791062.725450902,111586.79395400237,322.1861153950773
146.53345327374055,457.2751335751207,2797674.2484969944,112331.32373184765,321.4006709306246
148.11912808003618,457.4297122688558,2804285.7715430865,113077.1028868719,320.6120449476879
149.7069696896183,457.5840173146229,2810897.2945891786,113824.16900704852,319.8201743144025
151.29706095277854,457.7380498216891,2817508.8176352708,114572.56070654168,319.0249940534408
152.88948695428314,457.89181089218096,2824120.340681363,115322.31767000933,318.22643726355716
154.4843351120653,458.04530162114565,2830731.863727455,116073.4806993302,317.4244350368078
156.08169528142525,458.19852309661707,2837343.386773547,116826.09176293736,316.61891637116514
157.68165991798085,458.35147640331246,2843954.9098196393,117580.19407216567,315.80980804405533
159.28432397893903,458.5041626078925,2850566.432865732,118335.83203776664,314.9970346534426
160.88978537142475,458.65658278146014,2857177.955911824,119093.05147722203,314.1805183050468
162.49814486627892,458.80873798466314,2863789.478957916,119851.89957722262,313.36017864235805
164.10950628663517,458.96062927126786,2870401.0020040083,120612.42498216643,312.5359326983558
165.7239766563483,459.1122576883723,2877012.5250501004,121374.67786438619,311.70769477138094
167.34166635557824,459.26362427649616,2883624.0480961925,122138.70999778603,310.87537629464737
168.96268928523236,459.4147300696238,2890235.5711422847,122904.57483568022,310.03888569818815
170.5871630417961,459.56557609525106,2896847.094188377,123672.32759354195,309.1981282620859
172.21520910340354,459.71616337444175,2903458.617234469,124442.025337065,308.35300596029873
173.84695302783757,459.8664929218788,2910070.1402805615,125213.72707586743,307.5034172944557
175.4825246635821,460.0165657459215,2916681.6633266537,125987.49386336285,306.6492571167143
177.12205837480064,460.16638284866025,2923293.186372746,126763.38890321772,305.7904164409252
178.76569250780838,460.31594515571646,2929904.709418838,127541.47729666215,304.92678264820074
180.41357283142165,460.46525380565674,2936516.23246493,128321.82767120405,304.0582375972168
182.06584789319896,460.6143097026073,2943127.755511022,129104.50998216997,303.1846599784875
183.72267269392037,460.7631138242121,2949739.2785571143,129889.59725197489,302.3059232926007
185.38420813017322,460.9116671421378,2956350.8016032064,130677.16530618502,301.42189604354195
187.0506213309115,461.0599706220568,2962962.3246492986,131467.29293271404,300.53244145606607
188.72208602052072,461.2080252237234,2969573.847695391,132260.06205352308,299.6374171710814
190.39878290984254,461.3558319010843,2976185.3707414833,133055.55790952026,298.73667491767173
192.08090011553568,461.50339160230146,2982796.8937875754,133853.86925886275,297.83006016113535
193.7686349105686,461.6507053425497,2989408.4168336676,134655.08919008754,296.91741081572263
195.46218917055896,461.7977739205274,2996019.9398797597,135459.3130256816,295.9985603565243
197.16177724108795,461.9445983324891,3002631.462925852,136266.6419590956,295.07333225542925
198.8676217598261,462.0911795037183,3009242.985971944,137077.18113299276,294.14154281277524
200.57995542802513,462.23751835391977,3015854.509018036,137891.04046365755,293.202999835317
202.2990216820441,462.38361579726427,3022466.0320641287,138708.33495835072,292.257502072964
204.02507542323875,462.5294727424372,3029077.555110221,139529.1850602153,291.3048386066331
205.75838381250153,462.67509009268133,3035689.078156313,140353.7170236915,290.34478818190814
207.49922713659046,462.8204687458425,3042300.601202405,141182.063323815,289.3771184825735
209.2478997543407,462.96560959441337,3048912.124248497,142014.36310320767,288.40158533722587
211.00471113169414,463.1105135255641,3055523.6472945893,142850.7626609802,287.4179318514629
212.76998697694407,463.25518142120734,3062135.1703406814,143691.4159889098,286.4258874562214
214.54407048783884,463.3996141580778,3068746.6933867736,144536.48536038437,285.42516686246876
216.3273237214746,463.5438126076962,3075358.2164328657,145386.14197729,284.41546891281945
218.12012910718596,463.6877776364384,3081969.7394789583,146240.56668432525,283.39647531366296
219.92289111798482,463.8315101055829,3088581.2625250504,147099.950758098,282.36784923450926
221.73603812162997,463.97501087134606,3095192.7855711426,147964.49678093306,281.3292337569352
223.56002443601855,464.118280784927,3101804.3086172347,148834.41961102557,280.28025015252655
225.3953326166699,464.26132069254425,3108415.831663327,149709.9474620267,279.2204959665608
227.2424760094888,464.40413143547596,3115027.354709419,150591.32310769695,278.1495428796863
229.102001607274,464.54671385010056,3121638.877755511,151478.80522974848,277.06693431543835
230.97449325571216,464.689068767954,3128250.400801603,152372.6699304221,275.9721827553692
232.86057526028117,464.8311970157134,3134861.923847696,153273.21243403616,274.86476671862164
234.7609164616989,464.97309941528033,3141473.446893788,154180.74900933754,273.7441273497421
236.67623485207082,465.11477678380766,3148084.96993988,155095.61914666186,272.6096645541083
238.60730282394746,465.2562299337326,3154696.492985972,156018.18803331832,271.46073260400584
240.55495316156896,465.39745967282,3161308.0160320643,156948.8493786606,270.29663512404767
242.52008590646622,465.5384668041979,3167919.5390781565,157888.02865107713,269.1166193453969
244.50367625860275,465.6792521264026,3174531.0621242486,158836.18680279414,267.91986949417293
246.50678371058132,465.8198164334218,3181142.5851703407,159793.82457548287,266.70549914891296
248.53056265851959,465.96016051474874,3187754.108216433,160761.48750135346,265.47254236359635
250.57627511803162,466.1002851657774,3194365.6312625255,161739.77189403877,264.2199430460983
252.64530407809005,466.24019114958116,3200977.1543086176,162729.33114724528,262.9465437318305
254.7391723182028,466.37987924983884,3207588.6773547097,163730.88459209265,261.6510699268166
256.8595618326825,466.5193502383478,3214200.200400802,164745.22665302907,260.33211381593406
259.0083385069392,466.65860488255305,3220811.723446894,165773.23847029993,258.9881136426839
261.18758159993445,466.7976439455773,3227423.246492986,166815.90178588513,257.6173290621598
263.3996195905997,466.93646818625405,3234034.769539078,167874.31582481926,256.21781117750515
265.6470741515238,467.07507835915425,3240646.2925851704,168949.71800148833,254.78736578739523
267.93291462156805,467.2134752146194,3247257.815631263,170043.50956662945,253.32350786433062
270.26052621263045,467.3516594987907,3253869.338677355,171157.28771689767,251.82340456261377
272.63379643432813,467.48963195364377,3260480.861723447,172292.88627602175,250.2838030128514
275.0572260296621,467.6273933164082,3267092.3847695393,173452.4279074603,248.70093764940393
277.53607370762575,467.7649443223079,3273703.9078156315,174638.3922251877,247.0704093218952
280.0765475176046,467.90228570000556,3280315.4308617236,175853.70584440423,245.38702546447593
282.6860637501936,468.03941817524765,3286926.9539078157,177101.86419058926,243.64458390171487
285.37360355840576,468.1763424639954,3293538.476953908,178387.09926608266,241.83557508808485
288.15021957008383,468.3130592818351,3300150.0,179714.61794089645,239.95075911087895
375.2357030300676,468.3130592818351,3300150.0,220495.5173467181,167.58729831623586
376.69145257010587,468.1763424639954,3293538.476953908,221137.47049916204,165.978520325968
378.05610751313833,468.03941817524765,3286926.9539078157,221736.20798807504,164.44574933905233
379.3407120053547,467.90228570000556,3280315.4308617236,222296.93289265942,162.97974747517986
380.5542409177802,467.7649443223079,3273703.9078156315,222823.87444708066,161.5730054267306
381.70410353383903,467.6273933164082,3267092.3847695393,223320.52497035064,160.2193217852744
382.79650095226896,467.48963195364377,3260480.861723447,223789.80799881226,158.91350468604563
383.83668467146623,467.3516594987907,3253869.338677355,224234.19994723957,157.65115584765343
384.829148369828,467.2134752146194,3247257.815631263,224655.82034936472,156.42851044052395
385.7777723967682,467.07507835915425,3240646.2925851704,225056.49985570647,155.24231637727718
386.68593476316533,466.93646818625405,3234034.769539078,225437.83247185728,154.08974159931967
387.5565975660001,466.7976439455773,3227423.246492986,225801.2162396288,152.96830187115057
388.3923751950141,466.65860488255305,3220811.723446894,226147.8853465787,151.8758037882257
389.1955888052581,466.5193502383478,3214200.200400802,226478.93577299025,150.810299255082
389.9683102907231,466.37987924983884,3207588.6773547097,226795.34599815516,149.77004873268515
390.71239813061186,466.24019114958116,3200977.1543086176,227097.99388163444,148.75349127478438
391.42952687154565,466.1002851657774,3194365.6312625255,227387.67054909046,147.75921988088604
392.1212113946407,465.96016051474874,3187754.108216433,227665.09182409808,146.78596115505545
392.78882812182627,465.8198164334218,3181142.5851703407,227930.90821443015,145.83255779679618
393.4336309153449,465.6792521264026,3174531.0621242486,228185.71240980813,144.89795493956873
394.05676655936225,465.5384668041979,3167919.5390781565,228430.046572148,143.98118746620966
394.6592868922108,465.39745967282,3161308.0160320643,228664.40805438886,143.0813697882454
395.24215941612704,465.2562299337326,3154696.492985972,228889.25440106512,142.19768696948202
395.8062764305655,465.11477678380766,3148084.96993988,229105.00765351197,141.32938708388843
396.3524629329378,464.97309941528033,3141473.446893788,229312.05807448993,140.47577460403102
396.8814834837008,464.8311970157134,3134861.923847696,229510.76738495083,139.6362046554663
397.3940481972894,464.689068767954,3128250.400801603,229701.4715889729,138.81007800212572
397.89081799097755,464.54671385010056,3121638.877755511,229884.48344906772,137.99683665233067
398.37240920116545,464.40413143547596,3115027.354709419,230060.09466341644,137.19595999392902
398.83939765669027,464.26132069254425,3108415.831663327,230228.57778723945,136.40696138326157
399.2923222876924,464.118280784927,3101804.3086172347,230390.18793526874,135.6293851232856
399.73168833047066,463.97501087134606,3095192.7855711426,230545.1642938083,134.8628037792334
400.15797018360894,463.8315101055829,3088581.2625250504,230693.7314684104,134.10681578616527
400.5716139603562,463.6877776364384,3081969.7394789583,230836.1006883631,133.36104331069615
400.97303977589064,463.5438126076962,3075358.2164328657,230972.47088618623,132.6251303346073
401.36264380215954,463.3996141580778,3068746.6933867736,231103.0296675401,131.89874093293722
401.74080011877055,463.25518142120734,3062135.1703406814,231227.95418496517,131.1815577228392
402.10786238387675,463.1105135255641,3055523.6472945893,231347.41192673007,130.47328046305998
402.4641653456967,462.96560959441337,3048912.124248497,231461.56143052762,129.77362478668914
402.8100262148116,462.8204687458425,3042300.601202405,231570.55293148506,129.08232105113484
403.1457459094607,462.67509009268133,3035689.078156313,231674.5289502842,128.39911329371876
403.47161018967086,462.5294727424372,3029077.555110221,231773.62482883493,127.72375828047186
403.7878906923114,462.38361579726427,3022466.0320641287,231867.96921920133,127.05602463810628
404.0948458768972,462.23751835391977,3015854.509018036,231957.6845304179,126.39569206066597
404.3927218915304,462.0911795037183,3009242.985971944,232042.88733761755,125.74255058307594
404.68175336694657,461.9445983324891,3002631.462925852,232123.68875723626,125.09639991490901
404.96216414601435,461.7977739205274,2996019.9398797597,232200.19479174702,124.45704882823647
405.2341679548468,461.6507053425497,2989408.4168336676,232272.5066468378,123.82431459440508
405.49796816653867,461.50339160230146,2982796.8937875754,232340.7206292874,123.1980227932693
405.7537618932949,461.3558319010843,2976185.3707414833,232404.93004195596,122.57800547851873
406.0017350697888,461.2080252237234,2969573.847695391,232465.22292038312,121.96410283607601
406.2420666817315,461.0599706220568,2962962.3246492986,232521.68399014088,121.35616132658306
406.4749282545642,460.9116671421378,2956350.8016032064,232574.39443586604,120.75403367985089
406.7004842731068,460.7631138242121,2949739.2785571143,232623.4320997035,120.15757854254504
406.91889257023604,460.6143097026073,2943127.755511022,232668.8716651385,119.56666015131188
407.13030468879276,460.46525380565674,2936516.23246493,232710.78482817588,118.98114802857681
407.33486621957906,460.31594515571646,2929904.709418838,232749.24045721293,118.40091669892182
407.5327170118595,460.16638284866025,2923293.186372746,232784.30472379955,117.8258457294601
407.7239918708054,460.0165657459215,2916681.6633266537,232816.04131203901,117.25581830215002
407.9088202384576,459.8664929218788,2910070.1402805615,232844.51144278017,116.6907227048465
408.08732683639636,459.71616337444175,2903458.617234469,232869.7740644964,116.13045100008043
408.25963181073865,459.56557609525106,2896847.094188377,232891.88594938937,115.57489909514204
408.4258509566637,459.4147300696238,2890235.5711422847,232910.90179964947,115.02396655325735
408.586095928835,459.26362427649616,2883624.0480961925,232926.874347054,114.47755641656669
408.74047443898814,459.1122576883723,2877012.5250501004,232939.85444649446,113.93557503991961
408.8890904414687,458.96062927126786,2870401.0020040083,232949.89116380815,113.39793193475532
409.03204430776043,458.80873798466314,2863789.478957916,232957.03185840338,112.8645396222789
409.1694329907705,458.65658278146014,2857177.955911824,232961.3222610379,112.33531349526582
409.30135017897976,458.5041626078925,2850566.432865732,232962.80654681474,111.81017168809717
409.4278864404483,458.35147640331246,2843954.9098196393,232961.5274033971,111.28903495463268
409.54912932317313,458.19852309661707,2837343.386773547,232957.5260791022,110.77182656379634
409.6651636427275,458.04530162114565,2830731.863727455,232950.84251669573,110.25847214209386
409.7760713670763,457.89181089218096,2824120.340681363,232941.51530248683,109.74889964331943
409.8819318893781,457.7380498216891,2817508.8176352708,232929.58179312726,109.24303920275831
409.9828220987212,457.5840173146229,2810897.2945891786,232915.0781497116,108.74082305689517
410.0788164837231,457.4297122688558,2804285.7715430865,232898.03938684973,108.24218545608042
410.16998723060334,457.2751335751207,2797674.2484969944,232878.4994191258,107.74706258184378
410.2564043161419,457.12028011694423,2791062.725450902,232856.49110513553,107.2553924684969
410.3381355958417,456.96515077058444,2784451.2024048097,232832.04628925383,106.76711492878212
410.41524688752236,456.80974440495976,2777839.6793587175,232805.1958412377,106.28217148331896
410.4878020507656,456.6540598815899,2771228.1563126254,232775.96969386807,105.80050529359524
410.5558630623486,456.4980960545259,2764616.6332665333,232744.39687868752,105.32206109829156
410.61949008792817,456.34185177028417,2758005.110220441,232710.50555996655,104.84678515276265
410.67874155023407,456.18532586777627,2751393.587174349,232674.3230670122,104.37462517145191
410.7336741939446,456.02851717824353,2744782.064128257,232635.87592491056,103.90553027310206
410.7843431474586,455.87142452518435,2738170.5410821647,232595.1898837932,103.43945092856153
410.8308019817289,455.7140467242864,2731559.018036072,232552.28994671535,102.97633891107256
410.8731027663407,455.55638258335375,2724947.49498998,232507.20039622646,102.51614724886734
410.91129612296555,455.3984309022351,2718335.971943888,232459.9448196976,102.05883017996833
410.9454312763657,455.2401904727522,2711724.4488977958,232410.5461334887,101.60434310905755
410.97555610306074,455.0816600786248,2705112.9258517036,232359.02660600646,101.15264256629655
411.00171717782246,454.92283849539706,2698501.4028056115,232305.40787973203,100.70368616798918
411.0239598180466,454.76372449036205,2691889.8797595194,232249.71099224495,100.25743257901077
411.04232812619284,454.60431682248486,2685278.356713427,232191.9563963277,99.81384147687248
411.0568650303646,454.44461424232685,2678666.8336673346,232132.1639791891,99.37287351735428
411.06761232308827,454.2846154919664,2672055.3106212425,232070.35308083537,98.93449030163349
411.07461069845766,454.12431930491994,2665443.7875751504,232006.54251166282,98.49865434480338
411.077899787679,453.9637244060634,2658832.2645290582,231940.7505692936,98.06532904573473
411.07751819310243,453.8028295115497,2652220.741482966,231872.99505469308,97.63447865819887
411.0735035208492,453.6416333287279,2645609.218436874,231803.2932876183,97.20606826318682
411.06589241204944,453.48013455605997,2638997.695390782,231731.66212141217,96.78006374238021
411.0547205728338,453.31833188303835,2632386.1723446897,231658.1179571994,96.35643175269007
411.0400228030592,453.15622399009874,2625774.6492985976,231582.6767574863,95.93513970183481
411.02183302389614,452.9938095485369,2619163.126252505,231505.35405921825,95.51615572489861
411.00018430429344,452.8310872204199,2612551.603206413,231426.1649863036,95.09944866181532
410.9751088864032,452.66805565849944,2605940.0801603207,231345.12426164397,94.68498803574118
410.94663820998426,452.5047135061226,2599328.5571142286,231262.2462186792,94.27274403227484
410.91480293586625,452.34105939714175,2592717.0340681365,231177.54481248496,93.86268747947547
410.87963296855867,452.1770919558335,2586105.5110220443,231091.03363046452,93.45478982864215
410.8411574773903,452.0128097967417,2579493.987975952,231002.7259023528,93.04902313594279
410.79940491866245,451.8482115247392,2572882.46492986,230912.63451066168,92.64536004435391
410.75440305416873,451.683295734755,2566270.9418837675,230820.77199946358,92.24377376687436
410.7061789713679,451.51806101177795,2559659.4188376754,230727.1505839021,91.84423806984636
410.6547591017376,451.3525059307394,2553047.895791583,230631.78215886815,91.44672725713954
410.60016923868,451.18662905641486,2546436.372745491,230534.6783074511,91.05121615484319
410.5424345547258,451.02042894332266,2539824.849699399,230435.8503090607,90.65768009652881
410.48157961813723,450.8539041356264,2533213.326653307,230335.30914726123,90.26609490903995
410.4176284088881,450.68705316703176,2526601.8036072147,230233.06551730866,89.87643689878766
410.35060433407233,450.5198745606829,2519990.2805611226,230129.12983341614,89.48868283852997
410.28053024277085,450.3523668290602,2513378.7575150304,230023.5122357608,89.10280995461586
410.2074284403654,450.18452847387266,2506767.234468938,229916.22259722702,88.71879591467601
410.13132070237447,450.01635798595163,2500155.7114228457,229807.2705299211,88.33661881573056
410.052228287772,449.84785384514345,2493544.1883767536,229696.66539144173,87.95625717272027
409.97017195187533,449.6790145201982,2486932.6653306615,229584.4162909402,87.5776899074059
409.8851719587487,449.50983846866023,2480321.1422845693,229470.5320949545,87.20089633766696
409.7972480932076,449.3403241367543,2473709.619238477,229355.02143304967,86.82585616713975
409.7064196723989,449.17046995927296,2467098.096192385,229237.89270325514,86.45254947521143
409.6127055569896,449.0002743594611,2460486.573146293,229119.15407731786,86.08095670734028
409.51612416197753,448.82973574889786,2453875.0501002003,228998.813505771,85.71105866568979
409.41669346712587,448.6588525273797,2447263.527054108,228876.87872282614,85.34283650008076
409.31443102707334,448.4876230828001,2440652.004008016,228753.3572511071,84.97627169921802
409.20935398107633,448.3160457910281,2434040.480961924,228628.25640621057,84.61134608221569
409.10147906245936,448.1441190157857,2427428.957915832,228501.58330112416,84.2480417903779
408.9908226077275,447.97184110852254,2420817.4348697397,228373.34485048454,83.88634127925043
408.8774005653995,447.7992104082908,2414205.9118236476,228243.54777470048,83.52622731091621
408.7612285045387,447.6262252416163,2407594.3887775554,228112.1986039317,83.16768294653359
408.64232162301715,447.45288392237023,2400982.8657314633,227979.30368193894,82.81069153910612
408.5206944247566,447.2791847081846,2394371.3426853707,227844.86902186667,82.45523678011655
408.39636206903054,447.10512597644293,2387759.8196392786,227708.90090994246,82.10130247469432
408.2693383373702,446.93070595645275,2381148.2965931864,227571.40499608524,81.7488728673943
408.13963702019953,446.7559229101224,2374536.7735470943,227432.38691440658,81.39793241062407
408.00727157427104,446.5807750860354,2367925.250501002,227291.85213004283,81.04846581564952
407.87225512946355,446.4052607193105,2361313.72745491,227149.80594229783,80.70045804658325
407.7346004954275,446.2293780314682,2354702.204408818,227006.25348771396,80.35389431453818
407.59432016833887,446.0531252303377,2348090.681362726,226861.19974318094,80.00876007190777
407.4514263382722,445.8765005100723,2341479.158316633,226714.64952931314,79.66504100668838
407.30593088820746,445.6995020500645,2334867.635270541,226566.6075100919,79.3227230381967
407.15784540714117,445.5221280157741,2328256.112224449,226417.0781987877,78.98179231076206
407.00718116193394,445.3443765540021,2321644.589178357,226266.06594549553,78.64223519367188
406.85394923143093,445.16624581016833,2315033.0661322647,226113.57499693384,78.30403825730171
406.6981603213012,444.9877339023795,2308421.5430861725,225959.6094140265,77.9671882965235
406.5398248921393,444.808838937904,2301810.0200400804,225804.17312902058,77.63167230784985
406.3789531350093,444.6295590090364,2295198.4969939883,225647.2699346361,77.29747748931138
406.21555497623444,444.4498921929328,2288586.973947896,225488.9034862388,76.96459123609075
406.04964008206076,444.26983655144505,2281975.4509018036,225329.07730394934,76.6330011362721
405.88121786316947,444.08939013095346,2275363.9278557114,225167.79477468043,76.30269496671013
405.7102974790557,443.9085509621983,2268752.4048096193,225005.05915410892,75.97366068901451
405.5368878422807,443.7273170601065,2262140.881763527,224840.87356858238,75.64588644563354
405.3609976225876,443.5456864236179,2255529.358717435,224675.24101696291,75.31936055605101
405.18263525089804,443.3636570355094,2248917.835671343,224508.16437241036,74.99407151308307
405.0018089231783,443.18122686221545,2242306.312625251,224339.64638410223,74.67000797927447
404.81852660420964,442.9983938536461,2235694.7895791586,224169.68967890326,74.34715878338143
404.6327960312166,442.815155943004,2229083.266533066,223998.29676297063,74.02551291696199
404.4446247174045,442.63151104659664,2222471.743486974,223825.47002330876,73.70505953104217
404.2540199553883,442.44745706364813,2215860.220440882,223651.21172927265,73.38578793287438
404.0609887481006,442.26299180727085,2209248.6973947897,223475.52396826123,73.06768746442692
403.86553809460094,442.078113273688,2202637.1743486975,223298.4089040549,72.75074796328485
403.6676745792403,441.89281924632223,2196025.6513026054,223119.8684013527,72.43495907713381
403.4674046444131,441.7071075540789,2189414.1282565133,222939.9042728622,72.12031070729726
403.2647345275377,441.52097600778916,2182802.605210421,222758.51822039488,71.80679289631391
403.0596702638984,441.3344224000037,2176191.082164329,222575.71183607663,71.49439582516071
402.8522176894036,441.1474445047838,2169579.5591182364,222391.48660351586,71.18310981054363
402.64238244326003,440.96004007748894,2162968.0360721443,222205.84389892817,70.87292530225422
402.43016997055327,440.7722068545614,2156356.513026052,222018.7849922159,70.5638328805966
